-0.93493575;7.355586;-6.5487404
-0.45609543;6.959346;-7.1909847
-0.41479546;6.9132576;-7.2430587
-0.5590461;6.8970966;-7.1867948
-0.49559975;6.906075;-7.1993647
-0.53091425;6.9066734;-7.1885905
-0.50517654;6.919243;-7.1646485
-0.39803603;7.7129207;-6.7330937
-0.43035775;7.827244;-6.727108
1.5807717;9.301474;-2.6862943
2.0883424;9.891046;-2.1978772
4.76925;8.762179;-0.83976626
7.07726;7.04434;-2.0159178
8.172607;5.33488;-2.0763714
10.323798;6.156091;-2.7754784
11.088745;6.2542534;-4.068946
5.5467668;3.5954924;-1.5993267
7.5309615;0.35075054;-1.7681179
11.645996;-1.09834;-6.043564
10.846333;-2.6150668;-4.97156
8.8088665;-3.1824925;-5.8813562
9.180567;-5.3474493;-5.4114943
6.18542;-2.7563248;-2.854487
7.739856;-3.1070752;-4.7219644
7.0527196;-5.2648497;-1.0875661
8.465299;-3.1232362;-2.0171149
9.60015;-4.220379;-2.747945
8.811261;-3.9199066;-3.1501708
11.171345;-4.3101616;-4.575918
8.625112;-1.7603368;-2.8628666
9.47206;-1.2449849;-3.9234982
9.387066;-2.0248961;-4.1934443
7.868544;-4.5795093;-5.027225
10.85531;-3.0639796;-2.89459
8.653243;-2.9999347;-2.9430726
9.093777;-3.632004;-3.0639796
9.200318;-3.7325604;-3.3943794
8.868123;-1.7375919;-4.345476
10.582372;-1.2372037;-3.5452142
9.2865095;-2.5270798;-4.104859
9.355343;-2.8089972;-3.781043
9.404425;-1.951873;-3.8001966
9.100959;-2.1559787;-2.959832
9.534309;-3.1944637;-2.6521769
9.809045;-2.765303;-2.9221232
9.943718;-2.8078;-2.9861681
9.566033;-2.8754363;-3.0083144
9.230247;-3.1370027;-3.0693667
9.575011;-3.2902317;-2.7814639
9.949704;-3.1705215;-2.4067712
9.361329;-3.378817;-2.9945478
9.9790325;-3.116652;-2.6874914
9.445126;-3.0382419;-2.111686
9.621698;-4.5819035;-2.28347
6.6744356;-4.1503487;-2.1027076
7.285556;-3.6379895;-6.1207767
6.975507;3.7469256;-3.300407
8.201338;-1.5143325;-3.228581
8.620922;-3.8385038;-2.486977
8.635287;1.0702082;-4.5657425
12.089521;-2.3660698;-3.156755
19.607914;18.921375;-17.198748
3.3010056;-8.280945;-8.924985
-1.9405005;6.043564;-9.81922
-1.4784195;-3.3476925;-6.1022215
-2.2649148;3.1878796;-10.679337
1.2084733;5.703587;-8.24204
4.6393642;5.5527525;-8.310274
5.9801173;6.413468;-3.8971617
8.590994;3.7475243;-4.4915223
9.560646;4.7147818;-3.4201171
11.645996;2.7874494;-4.0258503
10.225636;3.7014358;-2.6246436
3.1842883;0.866701;-3.7882257
7.6608467;2.2337902;-5.7574563
14.565724;-3.156755;-11.405977
9.564836;-3.1693244;-4.8482585
9.140464;-3.093907;-4.9320555
7.769783;-3.9683893;-5.627571
5.3157263;-2.3660698;0.6943185
9.639056;-3.1226375;-5.1038394
8.707113;-4.6232033;-2.979584
7.5201874;-6.2650275;-4.4304705
11.535264;-3.0891187;-3.5434184
9.133281;-0.7637503;-3.882198
7.796119;-2.8048072;-4.204817
7.4507556;-5.954978;-3.675698
13.9516115;-3.2387564;-3.489549
7.4525514;-5.4234653;-2.6767175
8.093;-4.4657845;-2.8173769
8.428787;-3.4003649;-4.8506527
8.852561;-2.5145104;-4.734534
9.81922;-1.2252327;-4.256292
9.346365;-4.6261964;-3.6373909
10.1382475;-2.4139538;-1.8118122
10.204087;-5.273229;-2.0907366
10.109517;-3.7714663;-3.945046
9.674371;-2.463035;-3.1783028
9.21229;-2.630629;-4.0707417
9.063251;-2.2625206;-3.9953241
9.588778;-2.2511482;-3.851672
9.464279;-1.7926586;-4.5753193
9.251195;-2.7754784;-5.2079873
8.426991;-3.1872811;-3.8845923
10.728417;-5.003283;-2.6605566
9.560646;-4.781221;-2.6833014
9.448118;-3.5093012;-2.3995886
8.765771;-3.208829;-3.4805708
9.739014;-2.610877;-3.506907
9.610326;-1.9967642;-3.7325604
9.643845;-2.5486276;-3.4674027
9.803658;-1.797447;-2.9137435
9.929353;-1.5442601;-2.8221653
9.964667;-0.8158242;-3.0214825
9.846753;-1.1282675;-3.1950622
9.698313;-1.2018893;-3.4506433
9.751583;-1.2587515;-3.1896753
9.903017;-1.365892;-3.1878796
10.4405155;-0.5291186;-3.4302924
9.148245;-2.8018146;-3.4889505
9.662998;-1.127669;-2.36188
10.759542;-4.410718;-1.2336124
8.094796;-3.674501;-2.621651
11.499351;-3.4614172;-0.7326257
7.2340803;-3.645172;-2.7970262
10.378265;-2.6072857;-0.008978256
8.809465;-2.6755204;-1.4652514
11.175535;-3.3973722;-0.7374141
9.403227;-3.530849;-2.0488381
9.554062;-2.5743654;0.7104794
9.462483;-1.477821;-0.23223756
8.950125;-3.4129345;-0.8643068
9.621698;-2.6497827;-1.3401544
10.766725;-2.144606;-1.5406688
8.503606;-1.3293805;-1.6256629
11.23958;-4.8398786;-1.4317327
9.099164;-5.0721164;-5.048773
7.679402;1.8088194;-5.521029
8.495825;4.4633904;-0.81642276
4.5920787;-1.7986441;-2.1230583
11.323377;0.10115502;0.10654198
6.362591;0.22804771;-4.538808
11.307216;3.8804023;-1.2072762
7.7506294;3.520075;-16.20276
1.7465701;3.9282866;-3.9378633
0.6991069;6.7163343;-6.0208187
-2.0326772;6.130952;-9.352949
-1.9422961;5.3288946;-6.0411696
-0.97384155;8.801085;-6.282984
0.6703765;5.9130797;-7.3507977
-1.0127473;5.3199162;-8.449737
